Stock Code,Investment_2019,Predicted_Investment_2019
2100,296672.4367,221339.5591860041
603856,12892.58821,46741.10709267261
2486,47045.30688,45122.83345601859
600177,276882.3914,388309.8630608453
600143,143851.5039,115024.7947192397
603919,96593.45696,112881.77181497088
603800,56648.71567,64944.74137075333
603790,7136.885612,44770.36094870325
300619,38713.19483,50394.98209748685
601699,49213.78019,119744.27378752333
2088,31452.97673,58965.55086958903
300280,20537.87066,35968.7780703177
300669,5464.8201,34143.87378250016
601798,5173.807259,46370.15496436489
600933,10978.43039,47222.15490225452
900909,799.0554787,67456.74322114396
2950,1512.459,40948.17430837965
300236,29865.46834,98455.1517331925
2157,246841.814,268288.04833020084
603577,4748.809434,33631.559049937525
603345,122020.7995,115493.00911648799
600989,85681.49518,138188.47770888166
2862,3562.120556,30032.05024699116
2203,466956.7352,299044.6308898493
678,17078.96111,57087.78871245624
2625,10061.34749,22112.421226561128
603767,43069.76049,16916.789769552124
600966,52948.52761,68733.86504640256
603789,66142.12184,16860.79279323353
603722,8285.815908,26254.005492509867
300699,307914.3883,213521.8352440151
603305,18677.96274,24322.306023698882
300521,1588.404118,-9514.64031044743
300806,16655.42855,-1972.47162583709
600309,656143.5368,799312.2162199396
2197,54890.11108,43933.301655657706
300596,58445.03233,96701.12325971166
300725,55657.36908,71722.27472129447
603616,21170.59429,50240.08204565401
2787,15072.55695,22343.76995903917
601689,28058.44853,51045.168424112664
600249,13371.3173,864.045703752432
300483,40998.61039,-3088.713691077719
300472,10074.36185,32856.56563033996
2101,108362.1131,36218.03818775108
2842,2742.426632,5696.267209422076
2011,29475.22454,38017.94139750983
2282,19912.44674,55873.80194983247
2921,7122.074521,25692.259494977538
2901,4682.567006,26985.096534330747
300780,8081.444977,48540.66461437178
600549,189166.07,253696.74179153156
603089,2008.238088,20488.42596167617
2917,12698.78072,41765.18782302301
300745,31638.87141,18359.30162035668
603268,19729.20936,29072.887587644567
2171,118697.0509,80706.06630342553
603013,5557.248,67465.12326687295
300424,23787.1275,-4739.106429335428
603010,19222.19189,73309.21596414945
300653,16972.5225,52061.14217961155
603726,7814.958488,-907.5620427865069
2896,7221.208504,29871.892014417157
603822,8484.181818,35388.54880106286
603121,6337.926,32153.55269545171
603198,150279.6672,100686.21884089214
880,8185.72776,42903.027009270445
600298,243962.7147,265329.4571608829
2708,57757.67552,39242.693679741176
2023,16219.67422,34302.193458962196
300106,22582.0938,44136.48330837302
300530,11979.50825,25586.660305128375
2793,27765.17638,64694.069015620975
300611,3833.485233,32707.747786966327
300631,115.1205091,40551.30145554105
600220,40202.02105,48548.82555472618
600308,36157.89432,79298.18011234992
2679,40077.92825,62322.37719860155
2674,31968.19803,55981.068569154246
2669,34741.07766,53863.859258530894
300234,16322.49888,49967.12118223531
600255,51721.68758,39493.33607089851
300362,3317.288535,28722.476584027347
2828,10481.81122,38713.55317808228
603306,9359.073577,60558.45104025997
2165,17640.42019,31109.80232254602
2779,71094.72528,36156.61128649005
300716,4713.754037,49996.151573071314
2596,80501.31656,71568.79688823433
600529,233339.685,169801.84568793897
300719,3860.750779,30544.736426633375
2032,390000.024,457376.95097671705
300749,12612.66124,23022.197470754792
603578,3883.548189,24146.936041076668
600321,31794.99332,42135.87211961963
2741,34387.10182,92779.16493473662
603650,19194.86206,42489.21405377664
2931,21935.37154,2772.5737213764223
603277,6844.777956,58589.76670053764
300457,195722.3761,-11861.26269047492
300618,198514.6006,191848.49688134214
300551,14529.33001,8813.121855833684
600582,14852.36089,31052.348708922917
2155,129887.9602,125037.14291302674
603008,93739.78927,127468.3778028969
2442,19766.02954,28807.488575795083
2584,18020.80896,54211.721160476445
300715,27002.22496,42198.874571680324
2256,20034.63986,40398.60353658191
2919,1855.417631,28770.009985460434
2154,57442.45662,79462.7522655006
2226,25003.84965,48836.43976334762
600367,28735.81402,49547.892366500804
603298,161613.9994,125762.0507344802
157,144647.1872,133091.1482944457
2890,-6408.220741,4701.124380288762
2903,11401.6877,33846.19713069807
300328,48787.78951,101977.16598570615
300411,20458.22477,46344.97659785155
2698,15598.58659,61324.33080768847
300453,38278.41586,38439.048070769524
2593,7617.251637,45278.44132029958
300230,6864.621215,55992.89945642452
300733,6977.314241,42975.99241438147
603041,4829.230772,32449.825503003376
603378,14379.4465,31429.670769141347
2757,92951.21176,11791.577946926758
2796,64856.76731,97391.25671038323
998,38775.93575,99445.63998230099
601966,622822.582,413045.80089393153
2772,26946.4168,29095.493141597428
300313,3044.687253,-2578.855217380158
2694,9304.23297,41336.15804133401
2295,14032.9139,40135.28663326881
2378,38010.84431,63477.037634851644
601388,28883.1772,21313.71794650558
601633,257658.29,404701.9021631569
603110,5857.06599,19419.569378413085
2193,21212.81666,39374.41316484229
2763,7908.134513,35376.196745768946
603899,490035.9567,402851.95552685356
603500,5909.2488,19465.43164473638
2330,61250.24869,64483.26988097787
603043,83281.02735,95233.0509970478
601515,179141.0483,146864.17924303177
300374,13867.21623,29865.835946874926
300509,13145.3115,3148.2354789049714
2886,5465.286048,30210.182972915005
300731,4137.633582,36616.56786522508
603385,21159.06353,80848.45253884961
603527,8154.676316,17028.93490733934
603238,7046.183925,46590.739842502575
300415,43204.71361,16885.635317552777
603113,9722.032382,47266.26306471584
600760,690442.408,17466.403273077856
603317,19161.67172,57046.55487728777
601168,66441.50488,122619.91837973282
601808,956788.6793,697169.6196529969
2678,84328.92551,117763.33346907335
2427,11212.62418,4609.554993822705
2613,43261.25815,-14476.514204302686
300545,47835.99137,33250.59581893234
603992,16097.69511,47854.298558515904
603876,45219.94497,78450.94796467084
2753,10959.10923,33564.75723673764
603279,13747.50533,13193.744412542495
603012,249711.5692,57908.80375012744
300779,8733.1387,19624.330993362644
603733,11741.46725,28941.515249446617
601339,98543.92275,95881.49908814952
300412,15425.10754,-6691.922569841961
603129,25862.27936,21289.09667003015
2709,68323.76328,109135.93536587135
2319,9719.686898,17096.41816803295
300651,10473.41747,39546.18568010809
688299,1332.19988,-6460.485946897999
300600,10794.76224,-10377.32006651297
603866,294465.9216,256515.0497061495
603969,35856.83395,48064.359086875746
2177,50737.74379,24110.092641273455
2420,10898.03536,18545.755367155594
2229,27783.61698,46648.89779803157
603398,60450.82869,34174.80825704278
300432,24092.78249,33682.56237280619
2150,23076.75639,35503.2762912201
2507,330965.7762,245055.514097017
601996,32680.86536,64319.89883623464
300021,62946.60959,57376.46041081415
601113,29796.36689,28541.09403974953
2633,7148.276077,40596.63420100097
2283,41465.83171,57917.46514657728
603179,3476.831506,19876.65347405855
300587,18129.48856,66912.92777703982
603711,19567.31498,31526.72453773266
600499,39595.54871,78817.23519377137
603917,10093.71017,2640.9504556171014
300717,9085.469674,30412.440580742317
300796,11094.0054,47991.184039205895
300462,54376.11911,11433.412108290358
603022,19678.5432,40773.08057269192
603798,10465.0143,44895.2172914932
2942,16153.40944,38819.582791539666
2716,6938.479489,47033.52513257164
300094,35985.69614,34204.45212031825
2683,197676.5042,146152.3562585499
2355,53907.479,44214.12990238925
601777,19187.87123,28977.070987810148
603158,53452.22765,5374.289264125808
603266,4224.708093,35258.15674548037
2206,21252.96346,36250.03206737299
300428,11209.11186,25029.483247802185
300385,24133.68399,37576.27666671813
858,7731663.251,5321783.56426332
300487,43545.26701,95089.3195392976
300478,25341.22037,46107.75221385941
2172,38345.14639,44425.08594832569
2795,35671.1082,58595.78339262336
603686,1798894.032,72861.41711329401
603878,18707.13007,45797.767475315835
969,144439.7441,115235.58671125286
600316,65172.83732,29689.33387037774
300554,16431.55977,44812.424081342295
2629,9911.637198,-207.26331765839132
603429,15479.14053,53908.74078528903
2470,61544.65676,68134.38177550229
2302,51189.15465,66625.4979710055
688122,9675.050991,28941.881184918166
300318,45989.40242,50877.2158176754
2366,6676.317451,44745.68382866151
300549,29972.58952,51980.00248161197
603079,13265.0045,-20898.221052584588
300707,34067.93746,20400.762452478288
603596,10281.84098,50875.22386868787
2957,2911.068333,19046.48463774193
2578,20701.07421,48738.72704832116
300425,16024.4999,16536.882820289873
603348,24985.63067,27134.844684656826
2838,10235.49311,43862.61905464227
603278,9146.48632,35575.58363659639
603605,35788.99993,92808.82186413021
2386,14631.93858,71367.41844570631
2725,12070.3742,43465.65827181819
2748,16313.92752,32767.440087525465
2871,1947.219368,32431.88037812832
603309,78737.53283,-6214.340389604331
603313,30747.13574,84615.71909544629
2891,22584.89528,71247.06250507035
688139,29462.90189,21202.323925993347
600031,771854.2413,-435723.7889343216
2590,7983.113537,37777.01079869014
300562,46430.31664,13532.68044683343
603755,2466.431686,-17603.948788515292
2240,25392.40219,90426.23009929352
2676,10446.08138,78673.48957987968
300753,27506.44308,37252.210458729125
603901,53623.83312,-2.150910624943208
300652,1790.547072,10954.703512318723
300429,42161.4024,70956.80477075116
603737,220103.3653,195872.89780972747
2278,22224.0838,29656.66711687349
2646,23463.10628,51830.665629972704
603589,408200.94,412243.356534439
603365,4825.193512,9236.324657226156
300243,28813.98455,35437.81651501206
688116,20159.75873,47437.074349102564
2547,48856.79399,63531.33090694103
2686,15887.92979,48441.77675491973
300092,24266.19415,47325.05530545948
2664,36615.70645,47893.092459763924
603037,4505.804803,17520.517189967795
603607,19125.95194,32850.604247533425
2899,10015.39216,28356.250042526633
300729,4795.160295,55896.07639667194
2258,44082.3912,89121.59818013158
603517,146559.7877,154683.3681583549
603599,52389.91773,116069.68581685051
300498,1017727.489,1966236.953269382
688015,24086.26412,42790.41595582286
300093,9280.597274,65627.49363796198
300176,30231.65159,25876.775724682724
603867,8192.32533,20929.902960592823
603768,16884.1612,36360.47625450068
603908,10591.46907,31257.884258111706
603040,8143.071326,40338.86969822238
300405,3400.206932,13383.025423822866
2740,13101.77802,26078.204217292485
2200,5102.527869,18883.400591740443
603203,21063.2716,35751.36738727079
300278,19440.78614,24513.74538865121
601958,41465.88043,51703.2925820566
2790,17510.60709,13802.535400046967
2820,14683.58059,48876.36736609781
300540,12578.78058,27834.2318676922
2041,25682.09188,115043.80844005803
601857,6104884.95,7481556.070847136
2078,486763.4029,304435.4124636336
300721,851.4038104,12449.035948063829
603161,16604.17603,1844.0392897520214
603839,16094.20635,39555.009745983814
2478,38818.21732,44589.03580388974
300334,143660.8246,23470.679351978004
600295,29293.84359,80137.25677099405
300511,7189.930438,26152.8083521183
601898,194424.0623,371721.57623164484
2569,15877.96687,55694.697787326295
2152,78767.61534,274163.80856277177
603369,373497.0462,497121.5799568179
2321,17162.19407,40412.69521852676
300325,27344.04907,65156.33913601574
2361,27160.95161,29031.02857278136
2666,26269.28268,38618.52626974718
2553,5654.634331,26038.25491649774
2630,12120.01404,33757.57327266346
300090,6777.733928,2421.846356185619
2690,90408.95733,-40838.66192126484
2220,5145.921151,40023.177906063036
2875,5227.293168,11386.030685795296
300175,17747.17843,83763.46947813692
2592,7388.794032,45623.5531532428
603979,54652.23524,49267.21568776271
603980,41872.76783,53896.95804949134
300345,30673.91239,70084.95191533561
300409,52110.60344,104584.42347751244
2271,403522.0436,279552.68740416435
2768,59715.12648,74032.76628985669
603077,29871.60637,72703.96741038468
2510,20200.06454,41454.20250719524
603922,44754.23341,45329.48195324413
603033,40886.16893,57912.40267306089
603226,8597.570287,59834.073624023935
300489,30383.14527,13892.167754912574
2943,4574.141135,46799.606831004785
603086,20026.85489,35464.597391242685
603699,100502.1062,119809.0599421449
603116,34252.20178,71210.24964404374
603337,7690.498213,12949.426982001693
2191,153844.8352,195225.27421306015
726,30287.18312,49592.16129385255
603889,16479.31657,87565.63693446264
2372,177827.7489,125380.32242847781
2291,58680.28476,104710.1395353243
2641,42471.07978,92117.99415395228
300218,14357.15428,42110.76634070196
300221,25983.97963,47897.850431236846
601011,118986.3959,108158.21688141412
2615,24912.4449,48504.23338096804
2529,14231.33985,26980.57882522361
2430,48248.43637,66342.0328185577
2490,21309.11653,10715.038909392664
2363,110302.3177,41751.10084818094
2594,239659.3114,290800.1804405254
2837,16311.06532,60284.43299194507
300644,6829.672738,12381.090668293415
2634,29572.54081,60113.13920325239
300398,43996.51229,129512.43281760719
300029,20940.87683,51526.600431773695
603330,6730.582193,25441.91793946718
2454,94742.69702,41632.21708882041
300238,85663.68901,31252.12587722327
688101,82603.2551,46647.17048682837
603895,4326.391872,62140.385934587975
603611,38775.76256,62069.435379842995
300057,54314.38324,58625.22168382292
603630,5293.913819,33055.29490744113
603657,1940.652714,47146.79673598427
300535,4077.319618,40202.752648504335
300522,8281.287146,39994.149343775294
300718,3546.32256,60303.26911041897
300196,24560.42773,45291.314627190644
2254,29657.67514,51833.8433831085
300607,40000.65967,49125.3175454553
300368,854.7159674,19247.180494351953
2403,10966.11174,38765.57243495551
2284,6586.605056,24450.274880123558
603626,6299.342361,24772.875225353753
601678,87599.12321,119814.2740541398
300594,3219.866176,21805.79808700265
300395,110466.3045,84150.22056449176
603808,8246.325395,57307.03833935317
300442,20983.23868,21697.77860942192
300767,17771.787,27091.460541969514
603558,29714.11849,73608.50432697474
603629,9593.13366,37777.19277589157
300097,15511.96908,36116.69896053139
2432,38766.89177,32559.767959023768
2328,22764.27966,44729.60968662589
300658,6464.377395,56191.152043612965
603332,9086.091242,27117.22544635617
603396,-716.0365699,10839.13962787931
2523,30724.19621,63732.345131759765
603260,74980.22901,75128.28115391923
300034,82323.75785,121277.82336444239
603898,37071.43754,53695.63942034292
300577,15608.71765,79137.85102040158
300375,20810.00226,45105.11357385904
603968,33912.93296,40848.13487475715
603192,8309.701007,26489.526688486047
603076,43040.01001,38736.40692825441
300180,99495.41897,71557.82525022532
2299,111299.3513,78828.4228753366
2269,43077.74527,49135.32501034922
300005,34377.90299,90882.64655587997
300320,31214.69195,56525.638525224116
2639,12265.75905,35313.65024706413
603301,41347.15655,-18170.925627619436
300703,15151.23259,46234.08286974876
603709,1433.2752,30255.870977162558
2965,9352.633718,32194.854639448866
2418,53370.24624,72642.17580934218
869,74350.8385,86425.70514086011
2301,135921.5521,126594.08536445518
2575,28008.06368,62888.35881552583
2326,101227.7588,106643.8453250461
2455,20621.15247,44642.59689248918
2591,30713.09935,27950.706335836207
601208,17736.17628,2961.1543064106954
300337,12309.73935,31806.36397945101
601677,33315.74802,96566.69616041624
2552,72127.55228,71244.01400876191
2526,84321.42372,5205.752026619331
300273,57663.90129,30639.26918861532
601717,160775.6524,59440.78502819623
300314,50692.3085,25737.86053461791
2662,23110.1022,49780.027332708356
603518,35453.91859,30937.55085076939
2329,45786.07899,35327.42057222378
2516,25281.18872,71041.0798073007
300488,8416.659425,27214.724780954304
2509,43354.03622,42275.29882827675
2742,17398.46372,30759.010790046712
688033,5597.286245,33351.87344238785
300677,40099.18527,59191.64535786613
603926,14495.90221,4780.123300737818
2920,12171.67164,12076.913238602923
603020,37166.96016,29540.69890087191
338,1624075.932,109394.6711762179
300387,37123.57192,43196.227057647775
603188,22461.53011,74627.39477720851
300089,9124.414342,28539.327612145164
603983,36910.32794,44669.496430527535
2286,53730.90782,29306.773574776016
2460,326250.8538,284089.8157194238
488,43628.18246,42948.90578876244
300121,20510.26612,50479.78975461057
603727,16351.35686,63933.32038041059
300512,15676.83045,55505.971640749136
300100,6426.378545,21000.003597354575
2661,38159.94,47783.1785186138
2605,34423.7588,30815.11435057869
300329,12391.65735,52129.24610462668
2671,17659.97416,39005.48383067612
601012,237874.518,502039.74027479114
300201,94424.47212,-3266.077999430301
300224,127130.8104,106963.02651040955
300067,29780.34298,16634.857300666976
300450,16005.65785,48993.74729235133
300740,11710.87213,54433.780077225645
601799,100151.7443,171015.9965282057
603877,30608.51323,39131.738926725
300064,22004.21613,34132.73180989787
603586,15489.34643,35900.42496867583
603665,4593.264824,51662.22349758638
2597,46214.33795,35968.467150002136
300757,5421.511333,17454.052367002412
2791,11586.4915,13994.711778447847
2216,67659.90506,92981.31771298399
300056,22164.62775,41073.63876993855
2701,65539.58331,99737.02703029779
300568,54397.99826,64172.97026601614
2756,75569.99634,71721.5110389893
2448,28360.86882,32274.796799175732
603239,40893.54192,101898.12767741695
300200,20385.27901,46788.22778036853
603656,6049.978699,40297.5626809941
2348,19907.88573,48274.54695026734
2404,37411.12403,43147.80372514541
601566,30410.62547,23582.174033639254
2494,13349.58574,39719.79361456912
2631,37318.34133,45722.38079236768
300214,21764.26656,39303.47577321215
300261,21169.37754,14048.371887022106
2333,26344.84036,18716.713264320977
2443,22209.09085,33442.68919624109
2438,31614.16112,62932.89416597533
2488,116610.464,39119.90342034842
300210,201.1998585,-2781.4707647981704
300304,6725.219846,39210.97313146462
300547,11398.50426,47364.53840934008
601163,63297.936,53983.58687706111
300758,17678.85101,34185.44775962783
300575,13065.54043,21046.98939106177
300673,5502.62252,24755.45630019292
300202,60314.57644,50635.04461983836
300696,10623.90712,51337.115054860595
603809,49568.96673,11619.5077238027
300173,44227.40255,66741.95985024847
603757,2795.737434,59566.657099701
2933,88974.2723,51213.1011148353
2809,12211.22885,27209.633344821166
2324,31506.45484,42856.05007638823
2347,22100.04556,51503.531544300204
601890,52336.90782,36593.60325842508
601218,36187.52984,43163.75195289176
300095,55419.18761,2008.05488630716
603619,27427.2165,34979.770949947066
300192,52952.86476,71712.33376808418
603197,15492.34052,42116.272989484714
300004,21502.20241,12544.766218424425
2292,128878.566,82782.06135524926
2687,36051.43421,56055.26284565759
300321,27032.1796,44927.44868821901
2341,42477.65432,58311.48086602159
2476,53461.56187,70292.3208946177
2632,45976.04306,44464.853994456294
300019,48786.10796,75052.0992852996
300132,15312.61828,54364.498984877195
2318,38984.97715,73615.29353539489
2514,36603.49374,54837.055250728794
601100,852578.5155,-19445.64629559318
300742,2857.90322,39389.81479221716
2812,450610.9747,362468.06099016743
603801,23532.40192,18814.659143975296
300595,67719.43628,58355.94843321532
2696,10156.86486,59475.00013312523
603218,25956.89983,69030.55460263888
2360,7820.011954,37580.54377344134
300189,30071.31167,57650.53257023287
2458,75504.31564,116020.04901066108
2548,13413.08398,38629.586814076116
300174,17245.66401,65898.12867141527
2342,13133.97588,34460.48974857223
2595,69145.12091,41621.54055225657
2714,779244.4142,1121505.0468856953
603078,9918.496663,40120.430967075576
688001,7184.300625,9052.846532861004
300765,13034.9625,40946.9973514938
603816,100201.2346,252918.9099181404
300179,33198.84309,45972.740606608626
300293,1589.465641,62282.32193746738
603208,13868.27921,3995.8869957967545
300507,8880.522227,56471.73416485952
603730,2641.657,41206.009723075666
603639,27762.65735,46153.51353406685
300228,8659.23461,44953.564466755604
2069,16661.51844,43743.51053673815
300268,1432.888012,38683.83893354342
2395,88214.66426,111646.25247170561
2643,24973.52213,88279.8167905836
601216,278438.5691,286768.50152302126
2457,15213.3265,43547.334171749186
300185,24206.5576,37694.99011805025
2667,2078.109641,34399.58170165174
300030,12738.50411,47186.308013096976
300246,10742.76126,2253.5379580833833
300258,18675.65733,35806.158440561965
2535,142901.3167,43682.68594199151
300281,12537.71026,39169.252631118696
2651,11183.09253,23821.964921019564
2303,67121.6903,98148.18348916469
2719,33153.0922,35486.35652071977
603810,15612.28792,27669.516087188036
603001,21237.9057,48759.06217636861
300276,51845.29238,53788.43884911091
688003,6177.457392,48100.80328418361
688022,3485.536768,-1320.1692781228921
2237,90466.08955,126896.69837491622
2554,13486.44042,39584.5094164419
2568,119437.08,87572.55564603698
2762,5477.56706,18911.555774667242
2538,22784.47449,58093.61301634606
300285,391734.1728,246361.1713616281
2534,60047.5177,41648.71888693521
300161,7661.755449,45086.12246000487
2073,78037.86842,5856.332213478629
300786,5349.087734,19078.456355849747
2832,69305.42414,81966.08304377884
688021,7389.642089,6144.974624469876
300193,16628.71543,41251.586106168106
2485,53138.03914,51120.161430927925
2406,49821.70708,47199.18313567445
603225,7819.357032,57784.74839339632
688028,8277.464139,53628.002363359614
603585,51015.60306,56266.46489371237
603786,21730.33787,21247.580473655777
2749,27858.49363,41645.63817352371
603985,7155.438152,35213.66145508742
2567,81522.79872,142476.3350070308
601233,60449.27941,80994.31053459487
601137,66052.03195,79331.45472040819
300260,8535.772504,39189.23827148479
2645,41096.29622,40573.61280459579
2367,30035.72394,20544.46690117725
2293,30234.42731,100884.23977017583
603806,384670.8614,429925.4659716195
688300,5918.8588,56928.92203757883
688006,-454.893951,48623.34436615341
603587,12570.51096,43996.19731363887
2656,21650.35003,46325.81282180309
603180,17740.73708,36247.87739515625
2311,614198.7391,600932.6531851902
300225,48318.47764,47882.91323674534
600608,7709.905823,11972.497888147249
2472,15186.15579,62891.16908277734
300091,22700.67471,45673.507191320066
2312,75706.74101,73959.99390260025
2783,12238.85453,50686.020413537044
300473,104509.7891,93233.58094031364
2571,19099.84023,51165.457409724535
2408,139780.1328,92306.61834968941
300123,31832.0467,51700.55658724927
300049,89266.03085,50293.055789487495
300037,69425.76094,93237.27685755701
2702,8711.331984,6156.259128931444
2444,137140.8415,221421.69112413784
2122,37988.8158,32668.283272247063
2483,25558.36047,22927.59647585504
300003,472991.0273,-79317.33653032169
300298,47393.31183,41919.01914011472
688012,8255.665321,97175.32612832001
300326,265209.7278,2806.3961364026763
2884,27467.16521,64589.80356953037
300761,21420.95155,16839.73494063574
300396,15918.08029,33250.201949783775
603338,471074.4301,-42797.73847410054
601101,73549.11269,42383.79868411709
603978,18410.81601,36154.04723318288
2695,88540.19232,88189.48092376796
300138,42563.49008,54135.1747580496
2650,19452.41754,22737.520011295972
2327,15468.26784,62919.12332707911
2522,16183.35836,17062.333961149736
2409,66621.26101,80658.45644739474
300109,13398.09224,39126.347514640016
2428,11725.632,23653.683375691646
2466,286790.2905,466993.0568154354
2434,29599.15314,82045.38461819245
300771,74.35166667,15559.319001177733
300801,10173.61224,21933.14795438107
2497,13492.01595,57530.3835230266
300054,50354.08002,93610.94288472325
300045,38913.98322,30905.17235333397
300198,52431.81105,101780.54674513213
2337,47171.12443,7570.390368260851
2853,10917.6326,18050.89971619472
603358,31350.66261,44428.22367518413
2565,70224.41902,110068.63414651813
2440,84694.46169,104497.8059876638
2918,49184.65246,61519.03367822571
600519,10254931.74,8007392.963525119
300443,14183.67437,-14789.812420369359
2340,146306.3686,187813.43157110177
2495,13918.68067,40276.58489860536
2381,28827.822,30075.98945882864
300169,23107.87431,39431.895902881806
300072,119124.2732,194496.45875158196
300690,10275.50637,59082.36446497362
603187,33277.5979,50535.73262207373
603379,19486.93526,49093.20059032051
603680,3441.573352,-17868.337151868443
2532,43141.05746,46400.45121111942
300084,7620.138605,22222.50627971068
2379,14457.14827,30168.346261042985
300263,20027.00248,33508.668021382764
688333,5481.484156,61764.572530413454
2371,926500.5017,108816.54887850769
300316,397401.9533,-31768.11487627146
603508,14925.03626,56910.75243719056
2539,20820.54673,43276.73339005484
2515,47664.60842,48232.26837036165
600636,36501.62679,43517.58760840504
300126,14583.95493,19088.750289579795
300151,12210.32965,68536.47340403375
603185,12866.80122,33644.718503351265
603666,23731.31391,18992.947612441436
300470,17986.14657,49979.77720169909
600614,18122.17473,29644.858508060046
2385,126164.8141,181047.83465866477
2626,107765.7114,143719.40613736608
2612,49383.82404,41393.47930309613
2588,7991.72332,34145.89396270999
300160,28031.4343,50544.38105182699
2501,46660.90119,50906.93080888293
601700,69180.4139,68363.10502771783
2520,40927.0455,58942.86374740134
300307,83312.78952,39438.4646512983
2382,19418.93758,47327.975580797065
300382,83932.79744,35453.79719472333
300087,7508.691825,19826.919497372175
2637,68703.60701,46428.954393249296
2202,235352.3559,229745.71951639093
2536,11214.95888,24583.272726811643
300041,45138.22849,29351.20995422994
300135,39933.79891,46701.17983186006
2956,5639.41404,-11406.27125264774
2831,116802.5095,125450.35165105882
601088,3964234.027,4450928.729474635
300011,82458.87097,37189.72984463716
2850,20346.54284,88401.53226970468
300145,93907.5746,81037.29333356471
600630,31525.46868,50975.366407801455
2489,69290.60615,56252.881042927795
2511,75597.96398,161427.6328024948
300107,5148.967406,34703.17243930686
2623,24735.07678,40932.52826239786
2480,18705.17167,65323.56823554251
300206,41043.67957,32965.36131473904
300154,23914.60027,52366.023460089986
300741,15184.83177,55196.256618421176
2487,11088.33762,49253.25231918716
2407,196508.324,126238.0731143374
2545,120853.1253,138295.4468889942
2481,127259.6648,152215.5214809127
300024,348893.9393,293422.13941265503
2557,247103.1268,209013.07516753895
2648,295870.9535,219817.00266174844
2540,15960.95714,36540.177054419706
2537,46808.28653,113842.75740172138
2559,25884.5005,58078.51165441185
300358,24857.87135,48014.550175696495
300195,137090.4964,59186.325681586575
2541,50689.90984,44163.840595930524
300191,43546.90734,45112.18395328254
2521,9193.059771,24580.72514643462
300769,4859.861719,44009.4576484749
2570,62332.29881,86533.98231022723
300305,17915.06871,34120.98082477308
2392,41715.44062,40248.08990233124
601908,14524.11649,65015.60465393553
688196,4094.938717,80125.46471997176
2672,20233.47123,93101.27591367776
2513,29227.85148,31053.39778426441
300130,209103.6526,21109.842600971926
300080,33403.4022,62500.32001207443
603610,26039.87064,44459.10404681176
603579,31811.81207,8172.805533557199
2394,8938.156479,43325.39852317923
2582,47915.26292,41248.39620480093
2551,8569.86587,54414.21873687842
688016,35955.62889,19769.266561592754
2852,11248.24614,32472.33630160865
600619,54805.11586,64761.46150799905
300099,19904.04088,-4249.41668512777
2496,16211.51143,31402.215798551566
300760,660282.9455,233322.40057621733
603833,18159.19973,50095.94769754837
2397,12960.67986,53819.7960882677
2391,17470.71419,52541.07612550043
300164,17396.30685,27474.475427638856
603288,2559374.032,1681147.6461079987
2614,156473.5014,11518.659209506295
688029,15631.81408,31188.736589743174
2493,502552.6656,445073.3756261192
300756,4005.740089,17249.969928653038
600618,29077.7861,33304.99406901124
300471,52703.47627,63714.72197888605
300616,41269.12425,62238.278564799635
300791,12695.14488,20149.427686252864
603217,13385.35092,32578.221272216993
2585,14096.87919,55368.46140173584
2601,142742.6905,151403.62971025007
600615,12559.15827,41675.15082457039
300751,17384.95102,66198.96948479721
603661,27263.17992,50895.36572454934
300157,8136.476357,57427.023808701895
300776,7675.375253,53442.71051999781
600616,14665.18031,41208.2231079638
300156,26415.39462,64251.21094152203
2353,119941.3578,-12096.535661703383
2304,770190.608,1779252.996949087
300695,10341.31645,23122.318026133347
300257,27064.39803,117145.71583965624
688199,7819.403404,68386.7347733744
2563,79540.0184,235999.73269701062
600623,115859.4929,86904.79649814183
300159,25876.78765,28755.438766508712
2503,32446.74472,43150.195428299485
603156,186556.3482,272183.3010259523
300082,29995.34498,49112.85179130302
2572,80364.58853,165747.9184238749
300171,75036.65662,22624.69536741468
601558,39754.98766,56472.1042700081
700,39988.35191,7539.210313456773
600609,21066.89546,48138.01630271296
300146,108130.9501,86063.29184712644
811,49836.18898,67207.56164373277
